label,text
Alagille Syndrome,symptoms include people with alagille syndrome may also have distinctive facial features (including a broad
Alagille Syndrome,symptoms include prominent forehead; deep-set eyes; and a small
Alagille Syndrome,my main issues are problems with the blood vessels within the brain and spinal cord (central nervous system) and the kidneys
Alagille Syndrome,i am experiencing and an unusual butterfly shape of the bones of the spinal column (vertebrae)
Alagille Syndrome,lately i feel the human phenotype ontology provides the following list of signs and symptoms for alagille syndrome
Alagille Syndrome,i am experiencing 5% abnormality of the pulmonary artery 7
Alagille Syndrome,lately i feel 5% abnormality of the pupil 7
Alagille Syndrome,symptoms include 5% abnormality of the ribs 7
Alagille Syndrome,i am experiencing 5% abnormality of the ulna 7
Alagille Syndrome,symptoms include 5% abnormality of the ureter 7
Alagille Syndrome,symptoms include 5% atria septal defect 7
Alagille Syndrome,i am experiencing 5% clinodactyly of the 5th finger 7
Alagille Syndrome,i am suffering from 5% cognitive impairment 7
Alagille Syndrome,i have 5% cryptorchidism 7
Alagille Syndrome,symptoms include 5% decreased corneal thickness 7
Alagille Syndrome,i am experiencing 5% deeply set eye 7
Alagille Syndrome,lately i feel 5% delayed skeletal maturation 7
Alagille Syndrome,i am suffering from 5% hypertelorism 7
Alagille Syndrome,lately i feel 5% hypertension 7
Alagille Syndrome,my main issues are 5% intellectual disability
Alagille Syndrome,lately i feel 5% malar flattening 7
Alagille Syndrome,my main issues are 5% nephrotic syndrome 7
Alagille Syndrome,symptoms include 5% renal hypoplasia/aplasia 7
Alagille Syndrome,i have 5% short distal phalanx of finger 7
Alagille Syndrome,i am suffering from 5% short philtrum 7
Alagille Syndrome,i have 5% strabismus 7
Anophthalmia Plus Syndrome,i am suffering from meninges (tissue that lines the outer part of the brain and spinal cord)
Anophthalmia Plus Syndrome,i am experiencing digits (fingers and toes)
Anophthalmia Plus Syndrome,symptoms include and endocrine system
Anophthalmia Plus Syndrome,my main issues are based on the few cases reported in the literature
Anophthalmia Plus Syndrome,i have other specific findings that have been reported in more than one affected individual include wide-set eyes (hypertelorism)
Anophthalmia Plus Syndrome,symptoms include choanal stenosis or atresia (narrowing or blockage of the nasal passages)
Anophthalmia Plus Syndrome,lately i feel sacral neural tube defect
Anophthalmia Plus Syndrome,my main issues are midline abdominal wall defects
Anophthalmia Plus Syndrome,i am suffering from clinodactyly (abnormally bent or curved finger)
Anophthalmia Plus Syndrome,my main issues are and congenital glaucoma
Anophthalmia Plus Syndrome,"for the past few days, i have there have been other"
Anophthalmia Plus Syndrome,lately i feel additional abnormalities that have only been reported in single individuals
Anophthalmia Plus Syndrome,i have the human phenotype ontology provides the following list of signs and symptoms for anophthalmia plus syndrome
Anophthalmia Plus Syndrome,symptoms include posteriorly rotated ears 50% non-midline cleft lip 50% aplasia/hypoplasia of the earlobes 7
Anophthalmia Plus Syndrome,"for the past few days, i have 5% aplasia/hypoplasia of the sacrum 7"
Anophthalmia Plus Syndrome,i am experiencing 5% blepharophimosis 7
Anophthalmia Plus Syndrome,i have 5% cleft eyelid 7
Anophthalmia Plus Syndrome,"for the past few days, i have 5% deviation of finger 7"
Anophthalmia Plus Syndrome,symptoms include 5% iris coloboma 7
Anophthalmia Plus Syndrome,symptoms include 5% spina bifida 7
Anophthalmia Plus Syndrome,lately i feel 5% vertebral segmentation defect 7
Aniridia,symptoms include 5% abnormality of the hypothalamus-pituitary axis 7
Aniridia,i have 5% abnormality of the sense of smell 7
Aniridia,symptoms include 5% abnormality of the teeth 7
Aniridia,my main issues are 5% cognitive impairment 7
Aniridia,i have 5% decreased corneal thickness 7
Aniridia,lately i feel 5% microcornea 7
Aniridia,i am experiencing 5% ocular albinism 7
Aniridia,symptoms include 5% optic nerve coloboma 7
Aniridia,my main issues are 5% sensorineural hearing impairment 7
Aniridia,i am experiencing 5% umbilical hernia 7
Axenfeld-Rieger Syndrome Type 1,symptoms include 5% cutis laxa 7
Axenfeld-Rieger Syndrome Type 1,"for the past few days, i have 5% depressed nasal bridge 7"
Axenfeld-Rieger Syndrome Type 1,"for the past few days, i have 5% frontal bossing 7"
Axenfeld-Rieger Syndrome Type 1,i am suffering from 5% microdontia 7
Axenfeld-Rieger Syndrome Type 1,i have 5% reduced number of teeth 7
Axenfeld-Rieger Syndrome Type 1,symptoms include 5% telecanthus 7
Axenfeld-Rieger Syndrome Type 1,i am experiencing 5% urogenital fistula 7
Pseudoxanthoma Elasticum,my main issues are 5% abnormality of the mitral valve 7
Pseudoxanthoma Elasticum,my main issues are 5% abnormality of the palate 7
Pseudoxanthoma Elasticum,my main issues are 5% abnormality of the thorax 7
Pseudoxanthoma Elasticum,lately i feel 5% abnormality of thrombocytes 7
Pseudoxanthoma Elasticum,i have 5% acne 7
Pseudoxanthoma Elasticum,my main issues are 5% aneurysm 7
Pseudoxanthoma Elasticum,i am experiencing 5% blue sclerae 7
Pseudoxanthoma Elasticum,i have 5% cerebral calcification 7
Pseudoxanthoma Elasticum,"for the past few days, i have 5% chondrocalcinosis 7"
Pseudoxanthoma Elasticum,i am suffering from 5% gastrointestinal hemorrhage 7
Pseudoxanthoma Elasticum,"for the past few days, i have 5% hemiplegia/hemiparesis 7"
Pseudoxanthoma Elasticum,i have 5% hyperextensible skin 7
Pseudoxanthoma Elasticum,i am suffering from 5% hypertension 7
Pseudoxanthoma Elasticum,i am suffering from 5% hypertrophic cardiomyopathy 7
Pseudoxanthoma Elasticum,"for the past few days, i have 5% hypothyroidism 7"
Pseudoxanthoma Elasticum,lately i feel 5% intracranial hemorrhage 7
Pseudoxanthoma Elasticum,i am experiencing 5% joint hypermobility 7
Pseudoxanthoma Elasticum,"for the past few days, i have 5% multiple lipomas 7"
Pseudoxanthoma Elasticum,symptoms include 5% nephrocalcinosis 7
Pseudoxanthoma Elasticum,symptoms include 5% pruritus 7
Pseudoxanthoma Elasticum,i have 5% scoliosis 7
Pseudoxanthoma Elasticum,symptoms include 5% sudden cardiac death 7
Pseudoxanthoma Elasticum,i have 5% telangiectasia of the skin 7
Potocki-Lupski Syndrome,i am experiencing 5% aplasia/hypoplasia of the corpus callosum 7
Potocki-Lupski Syndrome,lately i feel 5% dental malocclusion 7
Potocki-Lupski Syndrome,my main issues are 5% hearing impairment 7
Potocki-Lupski Syndrome,i am experiencing 5% hypertelorism 7
Potocki-Lupski Syndrome,my main issues are posteriorly rotated ears 7
Potocki-Lupski Syndrome,i have 5% microcephaly 7
Potocki-Lupski Syndrome,i am suffering from 5% wide mouth 7
Eosinophilic Enteropathy,i am experiencing symptoms often include pain
Eosinophilic Enteropathy,i am experiencing loss of appetite
Eosinophilic Enteropathy,i am suffering from blood loss in stools
Eosinophilic Enteropathy,symptoms include symptoms can occur at any age
Eosinophilic Enteropathy,i have although they usually develop between ages 20 and 50 years
Eosinophilic Enteropathy,i am suffering from the symptoms of eosinophilic enteropathy overlap with other gastrointestinal disorders
Eosinophilic Enteropathy,i am suffering from such as ulcerative colitis
Eosinophilic Enteropathy,i am suffering from which makes diagnosis difficult
Tylosis With Esophageal Cancer,i am experiencing the palmoplantar keratoderma usually begins around age 10
Tylosis With Esophageal Cancer,i have and the soles of the feet are usually more severely affected that the palms of the hands
Tylosis With Esophageal Cancer,i have esophageal carcinoma usually develops in the lower two-thirds of the esophagus at an average age of 45 years
Tylosis With Esophageal Cancer,i am suffering from the human phenotype ontology provides the following list of signs and symptoms for tylosis with esophageal cancer
Tylosis With Esophageal Cancer,i have 5% vocal cord paresis 7
"Nevi Flammei, Familial Multiple",i am suffering from what are the signs and symptoms of nevi flammei
"Nevi Flammei, Familial Multiple",my main issues are familial multiple? the human phenotype ontology provides the following list of signs and symptoms for nevi flammei
"Nevi Flammei, Familial Multiple",i am suffering from 5% abnormality of the upper limb 7
"Nevi Flammei, Familial Multiple",symptoms include 5% arrhythmia 7
"Nevi Flammei, Familial Multiple",i am experiencing 5% cerebral calcification 7
"Nevi Flammei, Familial Multiple","for the past few days, i have 5% cognitive impairment 7"
"Nevi Flammei, Familial Multiple",i have 5% edema 7
"Nevi Flammei, Familial Multiple",i am experiencing 5% glaucoma 7
"Nevi Flammei, Familial Multiple",i have 5% hemiplegia/hemiparesis 7
"Nevi Flammei, Familial Multiple",i have 5% intracranial hemorrhage 7
"Nevi Flammei, Familial Multiple",lately i feel 5% lower limb asymmetry 7
"Nevi Flammei, Familial Multiple","for the past few days, i have 5% pulmonary embolism 7"
"Nevi Flammei, Familial Multiple",lately i feel 5% scoliosis 7
"Nevi Flammei, Familial Multiple",my main issues are 5% skin ulcer 7
"Nevi Flammei, Familial Multiple",i have 5% thrombophlebitis 7
"Nevi Flammei, Familial Multiple","for the past few days, i have 5% venous insufficiency 7"
Pachyonychia Congenita,i am experiencing and krt17) and the specific gene mutation
Pachyonychia Congenita,my main issues are in the mouth
Pachyonychia Congenita,lately i feel for more specific information on the signs and symptoms of pc
Pachyonychia Congenita,my main issues are including specific features that are not associated with the condition
Pachyonychia Congenita,symptoms include please visit the pachyonychia congenita project's web site
Pachyonychia Congenita,i am suffering from the human phenotype ontology provides the following list of signs and symptoms for pachyonychia congenita
Pachyonychia Congenita,lately i feel 5% cognitive impairment 7
Pachyonychia Congenita,"for the past few days, i have 5% corneal dystrophy 7"
Pachyonychia Congenita,i have 5% laryngomalacia 7
Pachyonychia Congenita,my main issues are 5% respiratory insufficiency 7
Arthrogryposis Renal Dysfunction Cholestasis Syndrome,my main issues are 5% abnormality of the hip bone 7
Arthrogryposis Renal Dysfunction Cholestasis Syndrome,i have 5% abnormality of the palate 7
Arthrogryposis Renal Dysfunction Cholestasis Syndrome,symptoms include 5% anemia 7
Arthrogryposis Renal Dysfunction Cholestasis Syndrome,lately i feel 5% convex nasal ridge 7
Arthrogryposis Renal Dysfunction Cholestasis Syndrome,i am suffering from 5% cutis laxa 7
Arthrogryposis Renal Dysfunction Cholestasis Syndrome,lately i feel 5% depressed nasal bridge 7
Arthrogryposis Renal Dysfunction Cholestasis Syndrome,i am suffering from 5% hypothyroidism 7
Arthrogryposis Renal Dysfunction Cholestasis Syndrome,"for the past few days, i have 5% kyphosis 7"
Arthrogryposis Renal Dysfunction Cholestasis Syndrome,i have 5% pectus carinatum 7
Arthrogryposis Renal Dysfunction Cholestasis Syndrome,"for the past few days, i have 5% sensorineural hearing impairment 7"
Arthrogryposis Renal Dysfunction Cholestasis Syndrome,symptoms include 5% upslanted palpebral fissure 7
Pendred Syndrome,i have 5% hyperparathyroidism 7
Pendred Syndrome,my main issues are 5% incoordination 7
Pendred Syndrome,"for the past few days, i have 5% neoplasm of the thyroid gland 7"
Pendred Syndrome,i am suffering from 5% nephropathy 7
Pendred Syndrome,"for the past few days, i have 5% neurological speech impairment 7"
Pendred Syndrome,i am suffering from 5% respiratory insufficiency 7
Pendred Syndrome,my main issues are 5% tracheal stenosis 7
Pendred Syndrome,my main issues are 5% vertigo 7
Cerebellar Degeneration,i am suffering from what are the signs and symptoms of cerebellar degeneration? cerebellar degeneration is primarily characterized by a wide-legged
Cerebellar Degeneration,symptoms include lurching walk that is usually accompanied by a back and forth tremor in the trunk of the body
Cerebellar Degeneration,i have other signs and symptoms may include slow
Cerebellar Degeneration,i have unsteady and jerky movement of the arms or legs; slowed and slurred speech; and nystagmus
Cerebellar Degeneration,lately i feel although cerebellar disorders usually strike adults in middle age
Cerebellar Degeneration,"for the past few days, i have the age of symptomatic onset varies depending on the underlying cause of the degeneration"
Cerebellar Degeneration,"for the past few days, i have studies have shown that many patients with movement disorders caused by damage to the cerebellum also have psychiatric symptoms"
Cerebellar Degeneration,my main issues are these studies suggest that patients with cerebellar diseases may benefit from screening and treatment of psychiatric disorders
Deafness Enamel Hypoplasia Nail Defects,i am suffering from 5% cerebral calcification 7
Deafness Enamel Hypoplasia Nail Defects,i am experiencing 5% delayed skeletal maturation 7
Deafness Enamel Hypoplasia Nail Defects,my main issues are 5% high anterior hairline 7
Deafness Enamel Hypoplasia Nail Defects,"for the past few days, i have 5% ichthyosis 7"
Deafness Enamel Hypoplasia Nail Defects,i am suffering from 5% muscle weakness 7
Deafness Enamel Hypoplasia Nail Defects,my main issues are 5% peripheral neuropathy 7
Renal Oncocytoma,symptoms include these tumors are often discovered incidentally (by chance) while a person is undergoing diagnostic imaging for other conditions
Renal Oncocytoma,"for the past few days, i have in about a third of cases"
Renal Oncocytoma,lately i feel people with renal oncocytoma will present with abdominal or flank pain; blood in the urine; and/or an abdominal mass
Renal Oncocytoma,lately i feel affected people usually have a single
Renal Oncocytoma,i have unilateral (only affecting one kidney) renal oncocytoma
Renal Oncocytoma,lately i feel bilateral (affecting both kidneys) tumors have rarely been reported in people with tuberous sclerosis complex and birt-hogg-dube syndrome
Renal Oncocytoma,i am experiencing the human phenotype ontology provides the following list of signs and symptoms for renal oncocytoma
Factor Xiii Deficiency,i have what are the signs and symptoms of factor xiii deficiency? factor xiii deficiency causes internal bleeding
Factor Xiii Deficiency,i have the blood may seep into surrounding soft tissues several days after trauma
Factor Xiii Deficiency,symptoms include even mild trauma such as a bump or bruise
Factor Xiii Deficiency,"for the past few days, i have pain and swelling may occur at the injury site prior to bleeding"
Factor Xiii Deficiency,my main issues are if the bleeding continues
Factor Xiii Deficiency,my main issues are large cysts may form in the surrounding tissue that may destroy bone and cause peripheral nerve damage
Factor Xiii Deficiency,lately i feel usually in the thigh and buttocks areas
Factor Xiii Deficiency,lately i feel an infant with factor xiii deficiency may bleed from the umbilical cord
Factor Xiii Deficiency,i am experiencing which rarely occurs in other blood clotting disorders
Factor Xiii Deficiency,"for the past few days, i have the most serious hemorrhaging that can occur in factor xiii deficiency is in the central nervous system (i"
Factor Xiii Deficiency,i have brain and spinal cord) following mild head trauma
Factor Xiii Deficiency,symptoms include this can occur in about 25 percent of affected individuals
Factor Xiii Deficiency,i have hemorrhaging may stop spontaneously without treatment
Factor Xiii Deficiency,i am experiencing men with this disorder may be sterile or have extremely low sperm counts
Factor Xiii Deficiency,i am experiencing replacing factor xiii in these men does not correct sterility
Factor Xiii Deficiency,i have some of the less frequently seen symptoms are poor wound healing
Factor Xiii Deficiency,i am experiencing excessive bleeding from wounds
Factor Xiii Deficiency,lately i feel blood blisters attached to the abdominal wall (retroperitoneal hematomas)
Factor Xiii Deficiency,i am experiencing and/or blood in the urine (hematuria)
Factor Xiii Deficiency,i am experiencing some symptoms are seldom or never seen in people with factor xiii deficiency
Factor Xiii Deficiency,lately i feel which may help to distinguish it from other bleeding disorders
Factor Xiii Deficiency,"for the past few days, i have these may include excessive blood loss during menstruation"
Factor Xiii Deficiency,i have hemorrhages within the eye
Factor Xiii Deficiency,my main issues are arthritis caused by an accumulation of blood in the joints
Factor Xiii Deficiency,i am suffering from excessive bleeding after surgery
Factor Xiii Deficiency,lately i feel bleeding from mucous membranes
Factor Xiii Deficiency,my main issues are and/or tiny red spots on the skin
Factor Xiii Deficiency,i am experiencing factor xiii deficiency is not generally a threat to those who need surgery
Factor Xiii Deficiency,"for the past few days, i have the small amount of factor xiii present in blood transfusions generally prevents bleeding"
Factor Xiii Deficiency,lately i feel excessive bleeding from wounds
Factor Xiii Deficiency,lately i feel or even spontaneous abortions is not common unless a person with this disorder uses aspirin or similar medications
Factor Xiii Deficiency,i am experiencing the human phenotype ontology provides the following list of signs and symptoms for factor xiii deficiency
Mitochondrial Complex Ii Deficiency,lately i feel many factors affect symptom and symptom severity
Mitochondrial Complex Ii Deficiency,symptoms include including what gene mutation is involved
Mitochondrial Complex Ii Deficiency,i am experiencing many genes must work together to ensure that the enzyme
Mitochondrial Complex Ii Deficiency,my main issues are complex ii (succinate dehydrogenase)
Mitochondrial Complex Ii Deficiency,i am experiencing can perform its job normally in the body
Mitochondrial Complex Ii Deficiency,"for the past few days, i have changes in the sdha"
Mitochondrial Complex Ii Deficiency,i am suffering from or sdhaf2 genes can all potentially cause complex ii deficiency
Mitochondrial Complex Ii Deficiency,i have due to the rarity of this condition and the complexity of its cause
Mitochondrial Complex Ii Deficiency,my main issues are it is very difficult to predict how a person will be affected
Mitochondrial Complex Ii Deficiency,my main issues are in the meantime
Mitochondrial Complex Ii Deficiency,i am suffering from leigh syndrome is a severe neurological disorder that typically arises in the first year of life
Mitochondrial Complex Ii Deficiency,symptoms include usually due to respiratory failure
Mitochondrial Complex Ii Deficiency,symptoms include a small number of people develop symptoms in adulthood or have symptoms that worsen more slowly
Mitochondrial Complex Ii Deficiency,symptoms include the first signs of leigh syndrome seen in infancy are usually vomiting
Mitochondrial Complex Ii Deficiency,symptoms include and difficulty swallowing (dysphagia) that leads to eating problems
Mitochondrial Complex Ii Deficiency,"for the past few days, i have click here to visit genetics home reference and learn more about leigh syndrome"
Mitochondrial Complex Ii Deficiency,i am experiencing inheriting two sdhb gene mutations can cause leukodystrophy
Mitochondrial Complex Ii Deficiency,"for the past few days, i have leukodystrophies affect the myelin sheath"
Mitochondrial Complex Ii Deficiency,my main issues are the material that surrounds and protects nerve cells
Mitochondrial Complex Ii Deficiency,my main issues are damage to this sheath slows down or blocks messages between the brain and the rest of the body
Mitochondrial Complex Ii Deficiency,i am suffering from this leads to problems with movement
Mitochondrial Complex Ii Deficiency,symptoms include and mental and physical development
Mitochondrial Complex Ii Deficiency,symptoms include most of the leukodystrophies appear during infancy or childhood
Mitochondrial Complex Ii Deficiency,lately i feel they can be hard to detect early because children seem healthy at first
Mitochondrial Complex Ii Deficiency,symptoms include symptoms gradually get worse over time
Mitochondrial Complex Ii Deficiency,lately i feel click here to visit medlineplus
Mitochondrial Complex Ii Deficiency,"for the past few days, i have gov and learn more about leukodystprohy"
Mitochondrial Complex Ii Deficiency,my main issues are inheriting two sdhaf1 gene mutations can cause severe progressive leukoencephalopathy beginning in infancy
Mitochondrial Complex Ii Deficiency,i am suffering from leukoencephalopathy refers to the degeneration of the white matter of the brain
Mitochondrial Complex Ii Deficiency,i am suffering from it is usually diagnosed by mri
Mitochondrial Complex Ii Deficiency,symptoms include it causes cognitive impairment
Mitochondrial Complex Ii Deficiency,i am suffering from increased muscle tone
Mitochondrial Complex Ii Deficiency,lately i feel and hyperactive reflexes
Mitochondrial Complex Ii Deficiency,lately i feel inheriting two sdhd gene mutations can cause progressive loss of mental and movement abilities (psychomotor retardation)
Mitochondrial Complex Ii Deficiency,i have signs and symptoms may begin in infancy and progress through childhood
Mitochondrial Complex Ii Deficiency,lately i feel complex ii deficiency has also been described in association with dilated cardiomyopathy (and heart failure in childhood)
Mitochondrial Complex Ii Deficiency,my main issues are hemolytic uremic syndrome and rhabdomyolysis
Mitochondrial Complex Ii Deficiency,lately i feel congenital dislocation of the hip joint
Mitochondrial Complex Ii Deficiency,"for the past few days, i have progressive encephalomyopathy (a disorder affecting the brain and skeletal muscle"
Mitochondrial Complex Ii Deficiency,i am suffering from usually causing weakness) with dementia
Mitochondrial Complex Ii Deficiency,symptoms include and kearnssayre syndrome
Mitochondrial Complex Ii Deficiency,symptoms include proximal myopathy in adulthood
Mitochondrial Complex Ii Deficiency,i have having one mutation in the sdha
Mitochondrial Complex Ii Deficiency,symptoms include or sdhd gene can cause an increased risk for paragangliomas and/or pheochromocytomas
Mitochondrial Complex Ii Deficiency,i am suffering from the human phenotype ontology provides the following list of signs and symptoms for mitochondrial complex ii deficiency
Familial Tumoral Calcinosis,i have 5% abnormality of the teeth 7
Familial Tumoral Calcinosis,i am suffering from 5% abnormality of the voice 7
Familial Tumoral Calcinosis,i have 5% arteriovenous malformation 7
Familial Tumoral Calcinosis,i am suffering from 5% gingivitis 7
Familial Tumoral Calcinosis,my main issues are 5% hepatomegaly 7
Familial Tumoral Calcinosis,my main issues are 5% hyperhidrosis 7
Familial Tumoral Calcinosis,symptoms include 5% hypopigmented skin patches 7
Familial Tumoral Calcinosis,lately i feel 5% inflammatory abnormality of the eye 7
Familial Tumoral Calcinosis,i am experiencing 5% neoplasm of the skin 7
Familial Tumoral Calcinosis,i have 5% nephrocalcinosis 7
Familial Tumoral Calcinosis,"for the past few days, i have 5% splenomegaly 7"
Wilson Disease,lately i feel what are the signs and symptoms of wilson disease? wilson disease can affect many different systems of the body
Wilson Disease,"for the past few days, i have affected people often develop signs and symptoms of chronic liver disease in their teenaged years or early twenties"
Wilson Disease,i am suffering from some people may not experience any signs until they suddenly develop acute liver failure
Wilson Disease,my main issues are affected people often experience a variety of neurologic (central nervous system-related) signs and symptoms
Wilson Disease,i am suffering from neurologic features often develop after the liver has retained a significant amount of copper; however
Wilson Disease,i am experiencing they have been seen in people with little to no liver damage
Wilson Disease,i am suffering from these symptoms may include tremors; muscle stiffness; and problems with speech
Wilson Disease,symptoms include swallowing and/or physical coordination
Wilson Disease,i am experiencing depression accompanied by suicidal thoughts
Wilson Disease,my main issues are other signs and symptoms may include: menstrual period irregularities
Galactosialidosis,my main issues are what are the signs and symptoms of galactosialidosis? the early infantile form of galactosialidosis is associated with hydrops fetalis
Galactosialidosis,i have additional features include abnormal bone development (dysostosis multiplex) and distinctive facial features that are often described as 'coarse
Galactosialidosis,lately i feel infants with this form are usually diagnosed between birth and 3 months of age
Galactosialidosis,symptoms include the late infantile form of galactosialidosis shares some features with the early infantile form
Galactosialidosis,i am experiencing although the signs and symptoms are somewhat less severe and begin later in infancy
Galactosialidosis,"for the past few days, i have this form is characterized by short stature"
Galactosialidosis,lately i feel heart valve problems
Galactosialidosis,"for the past few days, i have and 'coarse' facial features"
Galactosialidosis,my main issues are other symptoms seen in some individuals with this type include intellectual disability
Galactosialidosis,i am experiencing and a cherry-red spot
Galactosialidosis,lately i feel children with this condition typically develop symptoms within the first year of life
Galactosialidosis,"for the past few days, i have this form is distinguished by difficulty coordinating movements (ataxia)"
Galactosialidosis,"for the past few days, i have muscle twitches (myoclonus)"
Galactosialidosis,symptoms include and progressive intellectual disability
Galactosialidosis,symptoms include people with this form typically also have dark red spots on the skin (angiokeratomas)
Galactosialidosis,symptoms include abnormalities in the bones of the spine
Galactosialidosis,i have 'coarse' facial features
Galactosialidosis,my main issues are a cherry-red spot
Galactosialidosis,"for the past few days, i have and hearing loss"
Galactosialidosis,symptoms include the age at which symptoms begin to develop varies widely among affected individuals
Galactosialidosis,lately i feel but the average age is 16
Galactosialidosis,"for the past few days, i have the human phenotype ontology provides the following list of signs and symptoms for galactosialidosis"
Lambdoid Synostosis,lately i feel 5% chin dimple 7
Lambdoid Synostosis,i have 5% cognitive impairment 7
Lambdoid Synostosis,i am experiencing 5% downturned corners of mouth 7
Lambdoid Synostosis,"for the past few days, i have 5% facial asymmetry 7"
Lambdoid Synostosis,lately i feel 5% hydrocephalus 7
Lambdoid Synostosis,"for the past few days, i have 5% round ear 7"
Lambdoid Synostosis,"for the past few days, i have 5% telecanthus 7"
Michelin Tire Baby Syndrome,i have 5% abnormality of the scrotum 7
Michelin Tire Baby Syndrome,i am suffering from 5% aplasia/hypoplasia affecting the eye 7
Michelin Tire Baby Syndrome,i have 5% congestive heart failure 7
Michelin Tire Baby Syndrome,i have 5% epicanthus 7
Michelin Tire Baby Syndrome,i have 5% external ear malformation 7
Michelin Tire Baby Syndrome,lately i feel 5% hypertrichosis 7
Michelin Tire Baby Syndrome,i am suffering from 5% long philtrum 7
Michelin Tire Baby Syndrome,i have posteriorly rotated ears 7
Michelin Tire Baby Syndrome,"for the past few days, i have 5% microcephaly 7"
Michelin Tire Baby Syndrome,symptoms include 5% microcornea 7
Michelin Tire Baby Syndrome,i am experiencing 5% neoplasm of the nervous system 7
Michelin Tire Baby Syndrome,symptoms include 5% retinopathy 7
Michelin Tire Baby Syndrome,i have 5% short stature 7
Michelin Tire Baby Syndrome,lately i feel 5% umbilical hernia 7
Reactive Arthritis,lately i feel 5% abnormality of temperature regulation 7
Reactive Arthritis,lately i feel 5% abnormality of the pericardium 7
Reactive Arthritis,symptoms include 5% photophobia 7
Reactive Arthritis,symptoms include 5% pulmonary fibrosis 7
Reactive Arthritis,symptoms include 5% recurrent urinary tract infections 7
Reactive Arthritis,i am experiencing 5% respiratory insufficiency 7
Reactive Arthritis,i am experiencing 5% weight loss 7
Hereditary Leiomyomatosis And Renal Cell Cancer,symptoms include the skin growths (cutaneous leiomyomata) appear as skin-colored or light brown bumps on the torso and extremities
Hereditary Leiomyomatosis And Renal Cell Cancer,i am experiencing and occasionally on the face
Hereditary Leiomyomatosis And Renal Cell Cancer,i am suffering from they usually increase in size and number with age
Hereditary Leiomyomatosis And Renal Cell Cancer,"for the past few days, i have they may be more sensitive than the surrounding skin and be painful"
Hereditary Leiomyomatosis And Renal Cell Cancer,lately i feel uterine leiomyomata (fibroids) also occur in almost all affected women and tend to be large and numerous
Hereditary Leiomyomatosis And Renal Cell Cancer,"for the past few days, i have most women with these have irregular or heavy periods and pelvic pain"
Hereditary Leiomyomatosis And Renal Cell Cancer,i am suffering from lower back pain
Hereditary Leiomyomatosis And Renal Cell Cancer,lately i feel and a palpable mass
Hereditary Leiomyomatosis And Renal Cell Cancer,"for the past few days, i have some people with renal cell cancer have no symptoms until the cancer is advanced"
Hereditary Leiomyomatosis And Renal Cell Cancer,my main issues are the human phenotype ontology provides the following list of signs and symptoms for hereditary leiomyomatosis and renal cell cancer
Hereditary Leiomyomatosis And Renal Cell Cancer,"for the past few days, i have 5% esophageal neoplasm 7"
Hereditary Leiomyomatosis And Renal Cell Cancer,symptoms include 5% uterine neoplasm 7
Hereditary Leiomyomatosis And Renal Cell Cancer,my main issues are 5% vaginal neoplasm 7
Beare-Stevenson Cutis Gyrata Syndrome,lately i feel 5% anteverted nares 7
Beare-Stevenson Cutis Gyrata Syndrome,symptoms include 5% cleft palate 7
Beare-Stevenson Cutis Gyrata Syndrome,symptoms include 5% cryptorchidism 7
Beare-Stevenson Cutis Gyrata Syndrome,i have 5% hypertension 7
Beare-Stevenson Cutis Gyrata Syndrome,my main issues are 5% narrow mouth 7
Beare-Stevenson Cutis Gyrata Syndrome,i have 5% optic atrophy 7
Beare-Stevenson Cutis Gyrata Syndrome,i am experiencing 5% thickened helices 7
Gracile Bone Dysplasia,my main issues are 5% abnormality of the fontanelles or cranial sutures 7
Gracile Bone Dysplasia,i have 5% aplasia/hypoplasia involving the nose 7
Gracile Bone Dysplasia,symptoms include 5% aplasia/hypoplasia of the eyebrow 7
Gracile Bone Dysplasia,symptoms include 5% blepharophimosis 7
Gracile Bone Dysplasia,i am suffering from 5% blue sclerae 7
Gracile Bone Dysplasia,i am suffering from 5% cataract 7
Gracile Bone Dysplasia,symptoms include 5% displacement of the external urethral meatus 7
Gracile Bone Dysplasia,"for the past few days, i have 5% hypertelorism 7"
Gracile Bone Dysplasia,i have 5% hypotelorism 7
Gracile Bone Dysplasia,lately i feel 5% iris coloboma 7
Gracile Bone Dysplasia,"for the past few days, i have 5% microcornea 7"
Gracile Bone Dysplasia,lately i feel 5% muscular hypotonia 7
Gracile Bone Dysplasia,my main issues are 5% oligohydramnios 7
Gracile Bone Dysplasia,i have 5% rocker bottom foot 7
Gracile Bone Dysplasia,"for the past few days, i have 5% upslanted palpebral fissure 7"
Townes-Brocks Syndrome,"for the past few days, i have abnormally shaped ears"
Townes-Brocks Syndrome,i have and hand malformations that most often affect the thumbs
Townes-Brocks Syndrome,my main issues are most people with this condition have at least two of these three major features
Townes-Brocks Syndrome,i have other possible signs and symptoms include kidney abnormalities
Townes-Brocks Syndrome,symptoms include mild to profound sensorineural and/or conductive hearing loss
Townes-Brocks Syndrome,i am suffering from and genital malformations
Townes-Brocks Syndrome,my main issues are these features vary among affected individuals - even among those within the same family
Townes-Brocks Syndrome,my main issues are intellectual disability or learning problems have also been reported in about 10 percent of people with townes-brocks syndrome
Townes-Brocks Syndrome,lately i feel visit genereviews for more detailed information about the signs and symptoms of townes-brocks syndrome
Townes-Brocks Syndrome,my main issues are the human phenotype ontology provides the following list of signs and symptoms for townes-brocks syndrome
